return_id,order_id,product_id,customer_id,return_date,return_quantity,refund_amount,return_reason,return_status
9019528,5159946,21801,116762.0,2026-05-06,1,1301.08,Not as Expected,Approved
9019529,5067936,20333,146276.0,2024-06-19,1,1985.55,Wrong Item,Approved
9019530,5343443,21247,136250.0,2024-10-09,1,17671.31,Wrong Item,Approved
9019531,5052755,21861,127778.0,2026-06-27,1,21722.76,Wrong Item,Approved
9019532,5142848,21979,120648.0,2026-03-21,1,41453.76,Changed Mind,Approved
9019533,5532169,21454,121028.0,2025-07-12,1,17335.18,Quality Issue,Approved
9019534,5079097,20539,133440.0,2026-02-05,1,6139.46,Quality Issue,Approved
9019535,5245032,21819,133807.0,2024-11-29,1,246.05,Wrong Item,Approved
9019536,5354291,20054,126874.0,2024-04-29,2,-10483588.81,Not as Expected,Approved
9019537,5229356,20259,100732.0,2024-04-27,2,16353.15,Wrong Item,Approved
9019538,5218904,20946,130093.0,2025-09-04,1,3787.33,Changed Mind,Approved
9019539,5107297,21402,124122.0,2024-07-18,1,1062.77,Not as Expected,Approved
9019540,5433925,20330,120678.0,2026-03-24,1,4934.94,Damaged,Approved
9019541,5379465,20748,102328.0,2025-06-06,1,29314.79,Quality Issue,Approved
9019542,5026316,21482,145714.0,2025-10-16,1,688.22,Wrong Item,Approved
9019543,5510487,21139,121092.0,2024-12-30,1,5587.46,Quality Issue,Approved
9019544,5368031,20927,133266.0,2025-09-16,3,92560.84,Changed Mind,Approved
9019545,5433404,21115,112212.0,2024-11-22,2,3684.76,Wrong Item,Approved
9019546,5075334,21385,123401.0,2025-11-04,3,19899.75,Quality Issue,Approved
9019547,5536610,20915,101693.0,2024-10-30,3,7260.65,Quality Issue,Approved
9019548,5387413,21264,135385.0,2024-06-11,3,8241.81,Wrong Item,Approved
9019549,5103994,21448,137440.0,2025-12-11,1,4027.44,Not as Expected,Approved
9019550,5495873,20013,143375.0,2025-01-10,2,82379.14,Wrong Item,Approved
9019551,5312060,20058,139354.0,2024-05-29,1,471.62,Wrong Item,Approved
9019552,5347971,20337,107941.0,2024-06-19,1,6758.57,Not as Expected,Approved
9019553,5078364,20438,139166.0,2024-10-08,1,4256.48,Damaged,Approved
9019554,5439020,21746,114823.0,2024-12-09,1,5110.93,Not as Expected,Approved
9019555,5183712,21593,117052.0,2025-09-18,1,16783.21,Quality Issue,Approved
9019556,5235219,21313,133217.0,2025-05-07,3,6533.24,Changed Mind,Approved
9019557,5310783,20794,127389.0,2025-07-25,1,706.73,Damaged,Pending
9019558,5414972,20523,132328.0,2024-12-11,1,1358.3,Wrong Item,Approved
9019559,5153177,21422,126109.0,2025-04-14,2,2793.97,Changed Mind,Approved
9019560,5407176,20041,135914.0,2024-03-26,1,15404.93,Quality Issue,Approved
9019561,5435989,20370,104501.0,2026-04-16,2,75476.29,Quality Issue,Approved
9019562,5327798,20847,107750.0,2024-10-25,2,2793.0,Changed Mind,Approved
9019563,5330374,21993,120648.0,2026-07-14,1,46146.12,Damaged,Approved
9019564,5366817,20890,147905.0,2024-11-10,1,4616.5,Wrong Item,Approved
9019565,5392454,21745,136858.0,2025-10-05,1,5196.98,Damaged,Approved
9019566,5066911,21309,141670.0,2024-10-14,2,-4364.44,Not as Expected,Approved
9019567,5540299,21166,121895.0,2024-12-01,1,3504.67,Quality Issue,Approved
9019568,5488029,20365,112227.0,2025-07-20,1,8953.7,Changed Mind,Approved
9019569,5257902,21072,127893.0,2025-08-11,1,203.77,Wrong Item,Approved
9019570,5465230,21522,115678.0,2025-08-10,1,36444.25,Quality Issue,Approved
9019571,5098067,21066,135688.0,2025-03-15,2,2031.08,Changed Mind,Approved
9019572,5542590,21163,146161.0,2024-01-11,2,16078.88,Not as Expected,Approved
9019573,5281650,20611,102969.0,2026-03-26,1,2869.06,Not as Expected,Approved
9019574,5301687,20103,147981.0,2025-04-20,3,16765.86,Not as Expected,Approved
9019575,5532698,20421,147670.0,2026-03-14,1,1559.38,Changed Mind,Approved
9019576,5477341,20002,113287.0,2025-04-24,1,2647.74,Wrong Item,Approved
9019577,5118305,21042,139743.0,2025-07-10,2,9983.61,Wrong Item,Approved
9019578,5465855,20812,107683.0,2025-03-03,1,2284.5,Changed Mind,Approved
9019579,5249617,20028,136225.0,2025-02-14,2,657.48,Not as Expected,Approved
9019580,5388395,20263,117345.0,2024-04-20,1,9765.0,Changed Mind,Pending
9019581,5431357,21688,147325.0,2025-07-03,1,2737.4,Not as Expected,Approved
9019582,5183643,21811,141219.0,2025-06-24,1,1486.47,Not as Expected,Approved
9019583,5393035,20039,135850.0,2025-10-09,2,7668.54,Not as Expected,Approved
9019584,5301368,21644,143606.0,2026-05-10,2,21089.97,Quality Issue,Approved
9019585,5208791,20601,143202.0,2024-11-05,1,680.45,Wrong Item,Approved
9019586,5290875,20254,147670.0,2024-11-06,1,834.6,Wrong Item,Approved
9019587,5028912,21624,112095.0,2026-05-05,2,86136.64,Not as Expected,Approved
9019588,5173807,21615,100648.0,2025-08-13,1,298.04,Changed Mind,Approved
9019589,5038689,20258,144497.0,2024-02-16,1,1724.55,Quality Issue,Approved
9019590,5080130,20774,147008.0,2025-10-17,3,23734.32,Wrong Item,Approved
9019591,5124411,21090,112131.0,2024-08-19,1,15741.46,Changed Mind,Approved
9019592,5493503,20100,145312.0,2025-01-13,2,4263.14,Changed Mind,Approved
9019593,5183093,20735,114445.0,2024-08-17,1,215.7,Quality Issue,Approved
9019594,5042145,21648,148177.0,2024-10-20,1,4364.58,Wrong Item,Approved
9019595,5374044,21079,147036.0,2026-02-09,2,33064.23,Quality Issue,Approved
9019596,5025310,20311,137635.0,2025-08-12,2,9523.08,Not as Expected,Approved
9019597,5240209,21628,117676.0,2024-05-02,1,2908.93,Quality Issue,Approved
9019598,5199220,21749,106893.0,2025-01-23,1,7713.42,Changed Mind,Approved
9019599,5103836,21333,100094.0,2024-09-01,1,6120.92,Changed Mind,Approved
9019600,5097810,21187,132923.0,2025-05-28,1,9201.84,Wrong Item,Approved
9019601,5008946,21751,149712.0,2024-05-06,1,1790.28,Quality Issue,Approved
9019602,5385758,20752,138024.0,2024-09-15,1,21071.46,Changed Mind,Approved
9019603,5498126,21058,131278.0,2025-10-13,1,10482.59,Changed Mind,Approved
9019604,5205669,21827,129550.0,2025-03-29,1,1588.76,Quality Issue,Approved
9019605,5362009,20637,126419.0,2024-06-13,3,12650.74,Changed Mind,Approved
9019606,5133425,21165,146973.0,2024-02-23,1,27819.26,Wrong Item,Approved
9019607,5274269,21275,138036.0,2025-10-01,2,11487.49,Wrong Item,Approved
9019608,5463716,20472,131079.0,2025-03-14,1,3856.26,Damaged,Approved
9019609,5096777,20437,124914.0,2024-08-30,1,563.65,Not as Expected,Approved
9019610,5009638,21848,119032.0,2026-02-04,1,2945.86,Changed Mind,Approved
9019611,5376921,21922,124349.0,2025-03-08,2,11893.07,Quality Issue,Approved
9019612,5108574,21408,123519.0,2024-08-08,1,5083.39,Damaged,Approved
9019613,5058495,21850,100453.0,2026-04-24,1,5989.45,Quality Issue,Approved
9019614,5159111,20456,130015.0,2025-07-04,2,3009.2,Not as Expected,Approved
9019615,5444940,20898,114214.0,2025-02-22,1,1796.3,Not as Expected,Approved
9019616,5454137,21615,106281.0,2024-02-25,1,223.53,Quality Issue,Approved
9019617,5385894,20522,148306.0,2025-05-29,1,5222.55,Changed Mind,Approved
9019618,5267108,20724,111503.0,2024-04-10,2,-666845.2,Wrong Item,Approved
9019619,5517506,20056,115910.0,2024-11-11,2,6284.34,Quality Issue,Approved
9019620,5413775,20225,125127.0,2025-04-29,1,730.91,Not as Expected,Approved
9019621,5528286,21532,117174.0,2024-06-01,1,5138.31,Quality Issue,Approved
9019622,5523560,20630,141372.0,2026-07-17,1,3215.72,Wrong Item,Approved
9019623,5475783,20886,101464.0,2024-10-15,1,320.94,Wrong Item,Approved
9019624,5102842,20610,100154.0,2025-10-17,2,1479.98,Quality Issue,Approved
9019625,5503351,20879,107256.0,2024-10-08,1,14269.26,Quality Issue,Approved
9019626,5352010,21859,147767.0,2025-07-29,3,17069.34,Not as Expected,Approved
9019627,5157437,20050,118239.0,2025-11-17,1,9000.53,Damaged,Approved
9019628,5243073,20782,123733.0,2024-12-08,4,39703.4,Wrong Item,Approved
9019629,5533609,21909,116075.0,2025-08-02,1,8691.73,Wrong Item,Approved
9019630,5485199,21238,107368.0,2025-12-01,2,3398.96,Changed Mind,Approved
9019631,5522700,20972,147072.0,2025-12-14,2,2039.92,Quality Issue,Approved
9019632,5071155,21490,130580.0,2025-12-06,1,1115.79,Changed Mind,Approved
9019633,5420999,20166,117257.0,2024-01-28,1,19081.91,Quality Issue,Approved
9019634,5317357,21987,102478.0,2024-06-18,1,6702.14,Quality Issue,Approved
9019635,5544339,20987,111015.0,2026-06-24,1,441.06,Damaged,Approved
9019636,5366642,21496,122727.0,2024-07-29,1,2065.57,Changed Mind,Approved
9019637,5045476,21538,109688.0,2024-08-22,3,10214.57,Damaged,Approved
9019638,5396473,21348,122765.0,2026-04-25,1,3791.14,Quality Issue,Approved
9019639,5063596,20743,129676.0,2024-05-02,1,2663.3,Wrong Item,Approved
9019640,5158231,20819,109458.0,2025-08-06,1,5595.33,Not as Expected,Approved
9019641,5152548,20474,113325.0,2024-11-21,1,9064.76,Quality Issue,Approved
9019642,5018378,21492,130652.0,2025-04-13,1,15158.24,Not as Expected,Approved
9019643,5233181,20469,111950.0,2024-03-04,1,6675.16,Not as Expected,Approved
9019644,5113635,21251,143897.0,2024-07-03,1,3849.47,Changed Mind,Approved
9019645,5334481,21433,133253.0,2025-04-17,2,23230.89,Quality Issue,Approved
9019646,5227887,20381,138227.0,2025-08-28,1,15217.66,Changed Mind,Approved
9019647,5351988,20281,128174.0,2025-10-11,1,958.05,Changed Mind,Approved
9019648,5215907,21090,126817.0,2025-09-10,2,29825.93,Quality Issue,Approved
9019649,5343316,21185,104396.0,2024-08-25,1,29632.6,Not as Expected,Approved
9019650,5040403,21119,108867.0,2025-02-09,1,7378.04,Quality Issue,Approved
9019651,5124418,20202,120215.0,2025-06-30,1,3247.38,Wrong Item,Approved
9019652,5396751,21658,142749.0,2025-06-03,1,568.08,Changed Mind,Approved
9019653,5387262,21931,124291.0,2024-06-03,2,2635.22,Damaged,Approved
9019654,5544480,20308,118423.0,2025-12-05,1,2039.75,quality issue,Approved
9019655,5537428,21961,126643.0,2025-05-27,1,401.32,Changed Mind,Approved
9019656,5097668,20407,142790.0,2026-06-23,2,8964.41,Damaged,Approved
9019657,5437011,21852,102191.0,2026-04-28,1,10316.71,Quality Issue,Approved
9019658,5090829,20314,129437.0,2025-05-24,2,23808.25,Changed Mind,Approved
9019659,5394460,20316,145019.0,2026-05-08,5,3275.08,Quality Issue,Approved
9019660,5199521,21347,139042.0,2026-05-26,1,5323.76,Changed Mind,Approved
9019661,5430575,21379,135995.0,2025-10-18,3,23349.42,Quality Issue,Approved
9019662,5115020,21433,131605.0,2026-05-31,1,11615.45,Wrong Item,Approved
9019663,5494675,21373,107283.0,2025-12-23,2,2760.44,Damaged,Approved
9019664,5474403,21621,115263.0,2024-05-07,2,5030.52,Damaged,Approved
9019665,5076348,20358,131121.0,2025-12-27,2,46223.54,Wrong Item,Approved
9019666,5130790,20894,142522.0,2024-03-13,1,4583.65,Quality Issue,Approved
9019667,5474457,20314,122852.0,2025-06-22,1,11203.88,Quality Issue,Approved
9019668,5278947,20901,114745.0,2026-06-10,2,1033.5,Changed Mind,Approved
9019669,5424794,20735,134638.0,2025-03-21,2,512.3,Quality Issue,Approved
9019670,5496109,21344,144730.0,2025-01-26,1,1352.69,Wrong Item,Approved
9019671,5145893,20634,116707.0,2024-03-27,3,1129.27,Quality Issue,Approved
9019672,5107438,20801,126854.0,2024-07-05,1,9167.54,Damaged,Approved
9019673,5460843,21572,119009.0,2024-11-08,1,10545.96,Quality Issue,Approved
9019674,5379724,20553,121417.0,2026-03-03,1,2384.3,Not as Expected,Approved
9019675,5117870,21591,130069.0,2026-03-02,3,21134.09,Wrong Item,Approved
9019676,5325077,20897,136087.0,2024-09-27,2,2685.86,Changed Mind,Approved
9019677,5401591,21260,142133.0,2025-04-05,1,1178.87,Wrong Item,Approved
9019678,5313491,20456,110663.0,2026-01-31,3,5015.34,Damaged,Approved
9019679,5184642,21401,116875.0,2024-07-17,1,9461.77,Not as Expected,Approved
9019680,5441190,20868,136121.0,2025-11-09,1,7307.3,Wrong Item,Approved
9019681,5529503,20753,125825.0,2025-05-29,1,679.92,Changed Mind,Approved
9019682,5487722,21414,130646.0,2024-04-24,1,26580.96,Damaged,Pending
9019683,5450414,20143,101223.0,2024-04-28,1,2956.72,Quality Issue,Approved
9019684,5429235,20646,133643.0,2024-03-01,1,2035.58,Quality Issue,Approved
9019685,5281338,21126,141111.0,2025-01-20,1,4268.47,Quality Issue,Approved
9019686,5294486,21815,109720.0,2024-04-16,1,4464.83,Changed Mind,Approved
9019687,5269148,20278,129425.0,2025-01-22,1,1501.62,Quality Issue,Approved
9019688,5154365,20448,133935.0,2025-01-05,1,664.88,Not as Expected,Approved
9019689,5309527,20331,145293.0,2024-08-07,1,1873.0,Changed Mind,Approved
9019690,5480111,20397,138461.0,2026-02-20,1,17699.99,Changed Mind,Approved
9019691,5384956,20635,137129.0,2025-05-24,2,3885.94,Damaged,Approved
9019692,5157992,21252,107010.0,2026-03-17,1,-11972716.69,Damaged,Approved
9019693,5402789,20325,129510.0,2025-02-22,1,2804.32,Wrong Item,Approved
9019694,5335057,20845,133568.0,2024-08-06,1,5096.95,Quality Issue,Approved
9019695,5353212,20571,145941.0,2024-07-13,2,5588.82,Changed Mind,Approved
9019696,5057728,21264,114301.0,2025-08-23,1,2472.54, Quality Issue ,Approved
9019697,5009515,21783,110666.0,2025-04-23,2,2778.02,Damaged,Approved
9019698,5425716,21742,149514.0,2025-04-03,1,3035.2,Not as Expected,Approved
9019699,5047453,20064,114743.0,2026-07-09,2,2301.72,Changed Mind,Approved
9019700,5513680,21293,116113.0,2025-08-19,1,10263.04,Not as Expected,Approved
9019701,5105035,20563,118436.0,2026-02-14,2,81033.1,Changed Mind,Approved
9019702,5427799,21035,118013.0,2025-03-13,1,26583.58,Damaged,Approved
9019703,5348548,21312,117978.0,2024-05-09,2,13314.68,Quality Issue,Approved
9019704,5215261,21121,148688.0,2024-10-18,4,17219.32,Not as Expected,Approved
9019705,5163014,20073,119409.0,2026-04-26,1,489.78,Damaged,Approved
9019706,5230940,21472,123193.0,2024-03-01,1,9122.52,Not as Expected,Approved
9019707,5460917,20272,102714.0,2024-05-28,1,18959.14,Not as Expected,Approved
9019708,5420035,20621,123401.0,2024-07-24,1,7695.71,Wrong Item,Approved
9019709,5029600,20159,144513.0,2024-09-08,1,7165.36,Damaged,Approved
9019710,5033818,20684,131098.0,2025-12-14,1,2102.55,Damaged,Approved
9019711,5193984,20359,108676.0,2024-03-15,1,2506.75,Quality Issue,Approved
9019712,5279224,21856,105966.0,2025-03-20,1,7602.3,Damaged,Approved
9019713,5405552,21362,122037.0,2026-04-22,1,1632.13,Quality Issue,Approved
9019714,5255890,21436,115282.0,2025-06-17,2,27382.21,Quality Issue,Approved
9019715,5104234,21344,114961.0,2024-05-12,1,1502.99,Changed Mind,Approved
9019716,5015529,20417,143827.0,2025-02-06,1,1417.26,Damaged,Approved
9019717,5029658,20944,120819.0,2024-07-22,1,37343.89,Changed Mind,Approved
9019718,5098634,21498,112479.0,2024-03-31,1,1392.31,Changed Mind,Approved
9019719,5549878,21658,117498.0,2025-06-05,1,674.59,Not as Expected,Approved
9019720,5187365,21343,110737.0,2024-05-23,1,30942.07,Quality Issue,Approved
9019721,5031645,21513,138251.0,2026-04-28,1,2836.23,Wrong Item,Approved
9019722,5486950,20362,125118.0,2025-09-06,1,4710.37,Quality Issue,Approved
9019723,5268558,20042,135972.0,2025-02-15,2,1392.75,Changed Mind,Approved
9019724,5180058,20653,115218.0,2024-07-17,1,35112.96,Not as Expected,Approved
9019725,5023611,20832,149880.0,2025-02-24,1,1169.68,Wrong Item,Approved
9019726,5088991,20940,102252.0,2024-10-06,1,2187.25,Damaged,Approved
9019727,5181784,20619,143790.0,2024-04-21,2,27036.22,Changed Mind,Approved
9019728,5074557,20694,120996.0,2026-01-16,1,1303.19,Not as Expected,Approved
9019729,5079290,20686,128570.0,2024-03-03,1,8258.47,Damaged,Approved
9019730,5007552,20347,122350.0,2025-03-01,3,28473.28,Damaged,Approved
9019731,5250176,20256,105568.0,2024-12-23,1,15987.21,Quality Issue,Approved
9019732,5162642,21090,106032.0,2025-10-20,3,47224.39,Quality Issue,Approved
9019733,5181733,21246,139768.0,2024-03-14,1,3499.2,Not as Expected,Approved
9019734,5158465,20720,147374.0,2024-12-17,1,678.7,Quality Issue,Approved
9019735,5411874,20619,121722.0,2025-08-31,3,34471.18,Wrong Item,Approved
9019736,5418983,21895,113014.0,2024-06-30,2,24176.32,Not as Expected,Approved
9019737,5389159,21272,131278.0,2026-01-20,1,3963.46,Wrong Item,Approved
9019738,5400877,20501,100264.0,2025-12-31,1,41542.5,Damaged,Approved
9019739,5458138,21255,108410.0,2026-04-03,1,7836.92,Quality Issue,Approved
9019740,5514696,21589,104778.0,2024-12-18,1,41298.86,Damaged,Approved
9019741,5501589,21092,116009.0,2025-04-26,1,1800.96,Not as Expected,Pending
9019742,5492425,21036,148815.0,2026-07-07,1,377.77,Quality Issue,Approved
9019743,5438397,21595,104020.0,2026-01-16,2,21093.57,Damaged,Approved
9019744,5490963,21321,113321.0,2024-06-27,1,8197.76,Damaged,Approved
9019745,5180178,21044,107534.0,2025-04-27,1,1419.9,Changed Mind,Approved
9019746,5203575,21218,127416.0,2024-12-02,1,688.58,Quality Issue,Approved
9019747,5539448,21701,127482.0,2025-06-22,1,3923.09,Wrong Item,Approved
9019748,5007321,20065,111651.0,2025-05-27,1,22734.28,Wrong Item,Approved
9019749,5197292,20404,130786.0,2026-02-04,1,4487.71,Damaged,Approved
9019750,5101830,21473,112392.0,2025-05-21,1,1730.36,Changed Mind,Approved
9019751,5202684,20827,112151.0,2024-04-28,4,18140.67,Quality Issue,Approved
9019752,5236705,20621,120199.0,2024-10-06,3,24445.21,Changed Mind,Approved
9019753,5198444,20291,105818.0,2025-05-26,1,40530.48,Damaged,Approved
9019754,5368702,21207,109836.0,2025-04-20,4,6500.77,Changed Mind,Approved
9019755,5309425,21216,145661.0,2025-02-27,1,8916.94,Wrong Item,Approved
9019756,5057293,21864,124441.0,2026-05-31,3,1098.39,Wrong Item,Approved
9019757,5114715,20611,115108.0,2024-08-05,1,2869.06,Not as Expected,Approved
9019758,5492419,20187,125908.0,2025-07-26,2,37571.96,Not as Expected,Approved
9019759,5068838,20121,119520.0,2025-10-04,1,6463.37,Changed Mind,Approved
9019760,5287437,21865,131736.0,2024-08-16,1,2589.08,Changed Mind,Approved
9019761,5340849,21387,109792.0,2024-03-06,1,4205.61,Changed Mind,Approved
9019762,5128968,21006,102838.0,2025-01-19,1,4632.35,Wrong Item,Approved
9019763,5069981,21790,135837.0,2026-02-25,2,634.9,Not as Expected,Approved
9019764,5537402,21261,145173.0,2024-11-05,1,347.79,Changed Mind,Approved
9019765,5101821,20961,104648.0,2026-03-10,2,6053.14,Changed Mind,Approved
9019766,5117668,20647,146228.0,2024-06-09,1,6889.4,Quality Issue,Approved
9019767,5189744,21170,117010.0,2024-05-03,2,2013.7,Not as Expected,Approved
9019768,5135084,21836,112837.0,2026-05-08,2,6437.78,Not as Expected,Approved
9019769,5049162,20815,143647.0,2024-06-23,1,1646.15,Not as Expected,Approved
9019770,5206225,21587,110202.0,2025-12-06,5,29295.18,Damaged,Approved
9019771,5077288,20451,135605.0,2025-06-13,2,6308.12,Quality Issue,Approved
9019772,5204935,20977,107868.0,2024-01-27,2,6659.88,,Approved
9019773,5498217,21977,136677.0,2025-08-27,1,6663.75,Changed Mind,Approved
9019774,5497988,20401,123709.0,2026-05-31,1,6495.97,Damaged,Approved
9019775,5332259,21129,101685.0,2025-02-22,1,16300.69,Not as Expected,Approved
9019776,5435301,20156,142477.0,2025-07-03,2,4228.11,Not as Expected,Approved
9019777,5052122,21010,137340.0,2024-07-13,1,1637.95,Not as Expected,Approved
9019778,5381885,21142,132131.0,2024-07-04,2,8613.67,Wrong Item,Approved
9019779,5464182,20776,109218.0,2026-03-21,1,6822.4,Quality Issue,Approved
9019780,5390726,21667,145578.0,2024-07-22,1,2503.47,Not as Expected,Approved
9019781,5301026,21594,126259.0,2024-06-25,1,14036.51,Damaged,Approved
9019782,5489084,20348,124927.0,2024-11-19,1,36577.28,Damaged,Approved
9019783,5107146,21102,137335.0,2026-05-20,1,22587.32,Not as Expected,Approved
9019784,5334969,20342,143929.0,2024-04-29,1,12565.18,Not as Expected,Approved
9019785,5486567,21519,148433.0,2025-07-13,1,11292.81,Damaged,Approved
9019786,5030704,21523,118254.0,2025-08-21,1,1702.29,Wrong Item,Approved
9019787,5154839,21919,126222.0,2025-09-04,3,90688.08,Quality Issue,Approved
9019788,5028453,21303,120453.0,2025-02-20,1,1804.81,Damaged,Approved
9019789,5486077,20101,122606.0,2024-11-17,1,5494.8,Quality Issue,Approved
9019790,5160695,20341,124103.0,2025-01-26,2,8863.49,Quality Issue,Approved
9019791,5427211,20821,123853.0,2025-04-07,1,1759.97,Quality Issue,Approved
9019792,5476649,20628,126560.0,2026-04-03,1,135.96,Quality Issue,Approved
9019793,5056425,21645,108964.0,2026-03-25,1,1619.98,Quality Issue,Approved
9019794,5022978,21450,139111.0,2024-12-15,1,30491.03,Damaged,Approved
